Image,Index,Name,Type 1,Type 2,Total,HP,Attack,Defense,SP. Atk.,SP. Def,Speed,matched_name,moves
images/652.png,537,Seismitoad,Water,Ground,509,105,95,75,85,75,74,seismitoad,"acid, after-you, aqua-ring, attract, bounce, brick-break, bubble, bubble-beam, bulldoze, confide, dig, dive, double-team, drain-punch, earth-power, earthquake, echoed-voice, endeavor, endure, facade, flail, fling, focus-blast, focus-punch, frustration, gastro-acid, giga-impact, grass-knot, growl, hail, hidden-power, hydro-pump, hyper-beam, hyper-voice, ice-punch, icy-wind, infestation, knock-off, liquidation, low-kick, mega-kick, mega-punch, mud-shot, muddy-water, payback, poison-jab, power-up-punch, power-whip, protect, rain-dance, rest, return, rock-slide, rock-smash, rock-tomb, round, scald, screech, secret-power, sleep-talk, sludge-bomb, sludge-wave, snore, stealth-rock, stomping-tantrum, strength, substitute, supersonic, surf, swagger, toxic, uproar, venom-drench, venoshock, water-pulse, weather-ball"
images/653.png,538,Throh,Fighting,,465,120,100,85,30,85,45,throh,"attract, bide, bind, block, body-slam, brick-break, bulk-up, bulldoze, circle-throw, coaching, confide, dig, double-team, earthquake, endure, facade, fire-punch, fling, focus-blast, focus-energy, focus-punch, frustration, giga-impact, grass-knot, helping-hand, hidden-power, ice-punch, knock-off, laser-focus, leer, low-kick, low-sweep, mat-block, mega-kick, mega-punch, pain-split, payback, poison-jab, power-up-punch, protect, rain-dance, rest, retaliate, return, revenge, reversal, rock-slide, rock-smash, rock-tomb, round, scary-face, secret-power, seismic-toss, sleep-talk, snore, stomping-tantrum, stone-edge, storm-throw, strength, substitute, sunny-day, superpower, swagger, taunt, thunder-punch, toxic, vital-throw, wide-guard, work-up, zen-headbutt"
images/654.png,539,Sawk,Fighting,,465,75,125,75,30,75,85,sawk,"attract, bide, block, brick-break, bulk-up, bulldoze, close-combat, coaching, confide, counter, dig, double-kick, double-team, dual-chop, earthquake, endure, facade, fire-punch, fling, focus-blast, focus-energy, focus-punch, frustration, giga-impact, grass-knot, helping-hand, hidden-power, ice-punch, karate-chop, knock-off, laser-focus, leer, low-kick, low-sweep, mega-kick, mega-punch, pain-split, payback, poison-jab, power-up-punch, protect, quick-guard, rain-dance, rest, retaliate, return, revenge, reversal, rock-slide, rock-smash, rock-tomb, round, scary-face, secret-power, sleep-talk, snore, stone-edge, strength, substitute, sunny-day, superpower, swagger, taunt, throat-chop, thunder-punch, toxic, work-up, zen-headbutt"
images/655.png,540,Sewaddle,Bug,Grass,310,45,53,70,40,60,42,sewaddle,"agility, air-slash, attract, baton-pass, bug-bite, bug-buzz, calm-mind, camouflage, charm, confide, cut, double-team, dream-eater, electroweb, endure, energy-ball, facade, flail, flash, frustration, giga-drain, grass-knot, grassy-glide, grassy-terrain, hidden-power, iron-defense, light-screen, lunge, magic-coat, magical-leaf, me-first, mind-reader, nature-power, payback, pounce, protect, rain-dance, razor-leaf, razor-wind, rest, return, round, safeguard, screech, secret-power, seed-bomb, signal-beam, silver-wind, skitter-smack, sleep-talk, snore, solar-beam, sticky-web, string-shot, struggle-bug, substitute, sunny-day, swagger, switcheroo, synthesis, tackle, take-down, tera-blast, toxic, trailblaze, worry-seed"
images/656.png,541,Swadloon,Bug,Grass,380,55,63,90,50,80,42,swadloon,"attract, baton-pass, bug-bite, bug-buzz, calm-mind, charm, confide, cut, double-team, dream-eater, electroweb, endure, energy-ball, facade, flail, flash, frustration, giga-drain, grass-knot, grass-whistle, grassy-glide, grassy-terrain, hidden-power, iron-defense, light-screen, lunge, magic-coat, magical-leaf, nature-power, payback, pounce, protect, rain-dance, razor-leaf, rest, return, round, safeguard, screech, secret-power, seed-bomb, signal-beam, skitter-smack, sleep-talk, snore, solar-beam, sticky-web, string-shot, struggle-bug, substitute, sunny-day, swagger, switcheroo, synthesis, tackle, take-down, tera-blast, toxic, trailblaze, worry-seed"
images/657.png,542,Leavanny,Bug,Grass,500,75,103,80,70,80,92,leavanny,"aerial-ace, agility, air-slash, attract, baton-pass, bug-bite, bug-buzz, bullet-seed, calm-mind, charm, confide, cut, double-team, dream-eater, electroweb, endure, energy-ball, entrainment, facade, false-swipe, fell-stinger, flash, frustration, giga-drain, giga-impact, grass-knot, grassy-glide, grassy-terrain, heal-bell, helping-hand, hidden-power, hone-claws, hyper-beam, iron-defense, knock-off, laser-focus, leaf-blade, leaf-storm, light-screen, low-kick, lunge, magic-coat, magical-leaf, nature-power, payback, poison-jab, pollen-puff, pounce, protect, rain-dance, razor-leaf, reflect, rest, retaliate, return, round, safeguard, screech, secret-power, seed-bomb, shadow-claw, signal-beam, skitter-smack, slash, sleep-talk, snore, solar-beam, steel-wing, string-shot, struggle-bug, substitute, sunny-day, swagger, switcheroo, swords-dance, synthesis, tackle, take-down, tera-blast, throat-chop, toxic, trailblaze, triple-axel, worry-seed, x-scissor"
images/658.png,543,Venipede,Bug,Poison,260,30,45,59,30,39,57,venipede,"agility, attract, bite, bug-bite, confide, defense-curl, double-edge, double-team, endeavor, endure, facade, frustration, fury-cutter, gyro-ball, hex, hidden-power, infestation, iron-defense, payback, pin-missile, poison-jab, poison-sting, poison-tail, protect, pursuit, rest, return, rock-climb, rock-smash, rollout, round, screech, secret-power, signal-beam, skitter-smack, sleep-talk, sludge-bomb, snore, solar-beam, spikes, steamroller, steel-roller, struggle-bug, substitute, sunny-day, swagger, take-down, toxic, toxic-spikes, twineedle, venom-drench, venoshock"
images/659.png,544,Whirlipede,Bug,Poison,360,40,55,99,40,79,47,whirlipede,"agility, attract, bug-bite, confide, defense-curl, double-edge, double-team, endeavor, endure, facade, frustration, gyro-ball, hex, hidden-power, infestation, iron-defense, payback, pin-missile, poison-jab, poison-sting, poison-tail, protect, pursuit, rest, return, rock-climb, rock-smash, rollout, round, screech, secret-power, signal-beam, skitter-smack, sleep-talk, sludge-bomb, snore, solar-beam, spikes, steamroller, steel-roller, struggle-bug, substitute, sunny-day, swagger, take-down, toxic, toxic-spikes, venom-drench, venoshock"
images/660.png,545,Scolipede,Bug,Poison,485,60,100,89,55,69,112,scolipede,"agility, aqua-tail, assurance, attract, baton-pass, bug-bite, bulldoze, confide, cross-poison, cut, defense-curl, dig, double-edge, double-team, earthquake, endeavor, endure, facade, frustration, giga-impact, gyro-ball, hex, hidden-power, hyper-beam, infestation, iron-defense, iron-tail, megahorn, payback, pin-missile, poison-jab, poison-sting, poison-tail, protect, pursuit, rest, return, rock-climb, rock-slide, rock-smash, rock-tomb, rollout, round, screech, secret-power, signal-beam, skitter-smack, sleep-talk, sludge-bomb, smart-strike, snatch, snore, solar-beam, spikes, steamroller, steel-roller, stomping-tantrum, strength, struggle-bug, substitute, sunny-day, superpower, swagger, swords-dance, take-down, throat-chop, toxic, toxic-spikes, venom-drench, venoshock, x-scissor"
images/661.png,546,Cottonee,Grass,Fairy,280,40,27,60,37,50,66,cottonee,"absorb, attract, beat-up, captivate, charm, confide, cotton-guard, cotton-spore, covet, dazzling-gleam, defog, double-team, dream-eater, encore, endeavor, endure, energy-ball, facade, fairy-wind, fake-tears, flash, frustration, giga-drain, grass-knot, grass-whistle, grassy-glide, grassy-terrain, growth, helping-hand, hidden-power, knock-off, leech-seed, mega-drain, memento, misty-terrain, natural-gift, nature-power, poison-powder, protect, razor-leaf, rest, return, round, safeguard, secret-power, seed-bomb, sleep-talk, snore, solar-beam, stun-spore, substitute, sunny-day, swagger, swift, switcheroo, tailwind, taunt, tera-blast, tickle, toxic, worry-seed"
images/662.png,547,Whimsicott,Grass,Fairy,480,60,67,85,77,75,116,whimsicott,"absorb, attract, beat-up, charm, confide, cotton-guard, cotton-spore, covet, dazzling-gleam, defog, double-team, dream-eater, encore, endeavor, endure, energy-ball, facade, fairy-wind, fake-tears, flash, fling, frustration, giga-drain, giga-impact, grass-knot, grassy-glide, grassy-terrain, growth, gust, helping-hand, hidden-power, hurricane, hyper-beam, knock-off, leech-seed, light-screen, mega-drain, memento, misty-terrain, moonblast, nature-power, play-rough, poison-powder, protect, psychic, razor-leaf, rest, return, round, safeguard, secret-power, seed-bomb, shadow-ball, sleep-talk, snore, solar-beam, stun-spore, substitute, sunny-day, swagger, swift, switcheroo, tailwind, taunt, tera-blast, thief, tickle, toxic, trick-room, u-turn, worry-seed"
images/663.png,548,Petilil,Grass,,280,45,35,50,70,50,30,petilil,"absorb, after-you, aromatherapy, attract, bide, bullet-seed, charm, confide, covet, cut, double-team, dream-eater, encore, endure, energy-ball, entrainment, facade, flash, frustration, giga-drain, grass-knot, grass-whistle, grassy-glide, growth, heal-bell, healing-wish, helping-hand, hidden-power, ingrain, laser-focus, leaf-storm, leafage, leech-seed, magical-leaf, mega-drain, natural-gift, nature-power, poison-powder, pollen-puff, protect, recover, rest, return, round, safeguard, secret-power, seed-bomb, sleep-powder, sleep-talk, snore, solar-beam, stun-spore, substitute, sunny-day, swagger, sweet-scent, synthesis, tera-blast, toxic, trailblaze, worry-seed"
images/664.png,549,Lilligant,Grass,,480,70,60,75,110,75,90,lilligant,"absorb, after-you, alluring-voice, aromatherapy, attract, bullet-seed, charm, confide, covet, cut, double-team, dream-eater, encore, endure, energy-ball, entrainment, facade, flash, frustration, giga-drain, giga-impact, grass-knot, grassy-glide, grassy-terrain, growth, heal-bell, helping-hand, hidden-power, hyper-beam, laser-focus, leaf-blade, leaf-storm, leech-seed, light-screen, magical-leaf, mega-drain, nature-power, petal-blizzard, petal-dance, pollen-puff, protect, psych-up, quiver-dance, rest, return, role-play, round, safeguard, secret-power, seed-bomb, sleep-powder, sleep-talk, snore, solar-beam, solar-blade, stun-spore, substitute, sunny-day, swagger, swords-dance, synthesis, teeter-dance, tera-blast, toxic, trailblaze, weather-ball, worry-seed"
images/665.png,549,Lilligant Hisuian Lilligant,Grass,Fighting,480,70,105,75,50,75,105,lilligant,"absorb, after-you, alluring-voice, aromatherapy, attract, bullet-seed, charm, confide, covet, cut, double-team, dream-eater, encore, endure, energy-ball, entrainment, facade, flash, frustration, giga-drain, giga-impact, grass-knot, grassy-glide, grassy-terrain, growth, heal-bell, helping-hand, hidden-power, hyper-beam, laser-focus, leaf-blade, leaf-storm, leech-seed, light-screen, magical-leaf, mega-drain, nature-power, petal-blizzard, petal-dance, pollen-puff, protect, psych-up, quiver-dance, rest, return, role-play, round, safeguard, secret-power, seed-bomb, sleep-powder, sleep-talk, snore, solar-beam, solar-blade, stun-spore, substitute, sunny-day, swagger, swords-dance, synthesis, teeter-dance, tera-blast, toxic, trailblaze, weather-ball, worry-seed"
images/666.png,550,Basculin Red-Striped Form,Water,,460,70,92,65,80,55,98,basculin-red-striped,"agility, aqua-jet, aqua-tail, assurance, attract, bite, blizzard, bounce, brine, bubble-beam, chilling-water, chip-away, confide, crunch, cut, dive, double-edge, double-team, endeavor, endure, facade, final-gambit, flail, flip-turn, frustration, giga-impact, hail, head-smash, headbutt, hidden-power, hydro-pump, hyper-beam, ice-beam, ice-fang, icy-wind, liquidation, mud-shot, muddy-water, protect, psychic-fangs, rage, rain-dance, rest, return, revenge, reversal, round, scald, scale-shot, scary-face, secret-power, sleep-talk, snore, snowscape, soak, substitute, superpower, surf, swagger, swift, tackle, tail-whip, take-down, taunt, tera-blast, thrash, toxic, uproar, water-gun, water-pulse, waterfall, wave-crash, whirlpool, zen-headbutt"
images/667.png,550,Basculin Blue-Striped Form,Water,,460,70,92,65,80,55,98,basculin-blue-striped,"agility, aqua-jet, aqua-tail, assurance, attract, bite, blizzard, bounce, brine, bubble-beam, chilling-water, chip-away, confide, crunch, cut, dive, double-edge, double-team, endeavor, endure, facade, final-gambit, flail, flip-turn, frustration, giga-impact, hail, head-smash, headbutt, hidden-power, hydro-pump, hyper-beam, ice-beam, ice-fang, icy-wind, liquidation, mud-shot, muddy-water, protect, psychic-fangs, rage, rain-dance, rest, return, revenge, reversal, round, scald, scale-shot, scary-face, secret-power, sleep-talk, snore, snowscape, soak, substitute, superpower, surf, swagger, swift, tackle, tail-whip, take-down, taunt, tera-blast, thrash, toxic, uproar, water-gun, water-pulse, waterfall, wave-crash, whirlpool, zen-headbutt"
images/668.png,550,Basculin White-Striped Form,Water,,460,70,92,65,80,55,98,basculin-white-striped,"agility, aqua-jet, aqua-tail, bite, blizzard, chilling-water, crunch, double-edge, endeavor, endure, facade, flail, flip-turn, head-smash, headbutt, hydro-pump, ice-beam, ice-fang, icy-wind, last-respects, liquidation, mud-shot, muddy-water, protect, psychic-fangs, rain-dance, rest, scale-shot, scary-face, sleep-talk, snowscape, soak, substitute, surf, swift, tackle, tail-whip, take-down, tera-blast, thrash, uproar, water-gun, water-pulse, waterfall, wave-crash, whirlpool, zen-headbutt"
images/669.png,551,Sandile,Ground,Dark,292,50,72,35,35,35,65,sandile,"aqua-tail, assurance, attract, beat-up, bite, body-slam, brick-break, bulldoze, confide, counter, crunch, curse, cut, dark-pulse, dig, double-edge, double-team, earth-power, earthquake, embargo, endure, facade, fire-fang, fling, focus-energy, foul-play, frustration, grass-knot, helping-hand, hidden-power, hone-claws, incinerate, iron-tail, lash-out, leer, me-first, mean-look, mud-shot, mud-slap, payback, power-trip, protect, pursuit, rage, rest, retaliate, return, roar, rock-climb, rock-slide, rock-tomb, round, sand-attack, sand-tomb, sandstorm, scary-face, scorching-sands, secret-power, shadow-claw, skitter-smack, sleep-talk, sludge-bomb, snarl, snatch, snore, spite, stealth-rock, stomping-tantrum, stone-edge, substitute, swagger, take-down, taunt, tera-blast, thief, thrash, thunder-fang, torment, toxic, uproar"
images/670.png,552,Krokorok,Ground,Dark,351,60,82,45,45,45,74,krokorok,"aerial-ace, aqua-tail, assurance, attract, beat-up, bite, body-slam, breaking-swipe, brick-break, brutal-swing, bulldoze, confide, crunch, curse, cut, dark-pulse, dig, double-edge, double-team, dragon-claw, dragon-tail, earth-power, earthquake, embargo, endeavor, endure, facade, fire-fang, fling, focus-energy, focus-punch, foul-play, frustration, grass-knot, helping-hand, hidden-power, hone-claws, incinerate, iron-tail, knock-off, lash-out, leer, low-kick, low-sweep, mega-kick, mega-punch, mud-shot, mud-slap, payback, power-trip, power-up-punch, protect, rage, rest, retaliate, return, revenge, roar, rock-slide, rock-smash, rock-tomb, round, sand-attack, sand-tomb, sandstorm, scale-shot, scary-face, scorching-sands, secret-power, shadow-claw, skitter-smack, sleep-talk, sludge-bomb, snarl, snatch, snore, spite, stealth-rock, stomping-tantrum, stone-edge, strength, substitute, swagger, take-down, taunt, tera-blast, thief, thrash, thunder-fang, torment, toxic, uproar"
images/671.png,553,Krookodile,Ground,Dark,519,95,117,80,65,70,92,krookodile,"aerial-ace, aqua-tail, assurance, attract, beat-up, bite, block, body-slam, breaking-swipe, brick-break, brutal-swing, bulk-up, bulldoze, close-combat, confide, crunch, curse, cut, dark-pulse, darkest-lariat, dig, double-edge, double-team, dragon-claw, dragon-pulse, dragon-tail, earth-power, earthquake, embargo, endeavor, endure, facade, fire-fang, fling, focus-blast, focus-energy, focus-punch, foul-play, frustration, giga-impact, grass-knot, gunk-shot, helping-hand, hidden-power, high-horsepower, hone-claws, hyper-beam, incinerate, iron-tail, knock-off, lash-out, leer, low-kick, low-sweep, mega-kick, mega-punch, mud-shot, mud-slap, outrage, payback, power-trip, power-up-punch, protect, rage, rest, retaliate, return, revenge, roar, rock-slide, rock-smash, rock-tomb, round, sand-attack, sand-tomb, sandstorm, scale-shot, scary-face, scorching-sands, secret-power, shadow-claw, skitter-smack, sleep-talk, sludge-bomb, smack-down, snarl, snatch, snore, spite, stealth-rock, stomping-tantrum, stone-edge, strength, substitute, superpower, swagger, take-down, taunt, tera-blast, thief, thrash, throat-chop, thunder-fang, torment, toxic, uproar"
images/672.png,554,Darumaka,Fire,,315,70,90,45,15,45,50,darumaka,"attract, belly-drum, bite, brick-break, confide, dig, double-team, ember, encore, endeavor, endure, extrasensory, facade, fire-blast, fire-fang, fire-punch, fire-spin, flame-charge, flame-wheel, flamethrower, flare-blitz, fling, focus-energy, focus-punch, frustration, grass-knot, gyro-ball, hammer-arm, headbutt, heat-wave, hidden-power, incinerate, mega-kick, mega-punch, overheat, power-up-punch, protect, rage, rest, return, roar, rock-slide, rock-smash, rock-tomb, rollout, round, secret-power, sleep-talk, snatch, snore, solar-beam, strength, substitute, sunny-day, superpower, swagger, tackle, take-down, taunt, thief, thrash, toxic, u-turn, uproar, will-o-wisp, work-up, yawn, zen-headbutt"
images/673.png,554,Darumaka Galarian Darumaka,Ice,,315,70,90,45,15,45,50,darumaka,"attract, belly-drum, bite, brick-break, confide, dig, double-team, ember, encore, endeavor, endure, extrasensory, facade, fire-blast, fire-fang, fire-punch, fire-spin, flame-charge, flame-wheel, flamethrower, flare-blitz, fling, focus-energy, focus-punch, frustration, grass-knot, gyro-ball, hammer-arm, headbutt, heat-wave, hidden-power, incinerate, mega-kick, mega-punch, overheat, power-up-punch, protect, rage, rest, return, roar, rock-slide, rock-smash, rock-tomb, rollout, round, secret-power, sleep-talk, snatch, snore, solar-beam, strength, substitute, sunny-day, superpower, swagger, tackle, take-down, taunt, thief, thrash, toxic, u-turn, uproar, will-o-wisp, work-up, yawn, zen-headbutt"
images/674.png,555,Darmanitan Standard Mode,Fire,,480,105,140,55,30,55,95,darmanitan-standard,"attract, belly-drum, bite, body-press, body-slam, brick-break, bulk-up, bulldoze, burning-jealousy, confide, dig, double-team, earthquake, ember, encore, endeavor, endure, expanding-force, facade, fire-blast, fire-fang, fire-punch, fire-spin, flame-charge, flamethrower, flare-blitz, fling, focus-blast, focus-energy, focus-punch, frustration, future-sight, giga-impact, grass-knot, guard-swap, gyro-ball, hammer-arm, headbutt, heat-wave, hidden-power, hyper-beam, incinerate, iron-defense, iron-head, laser-focus, lash-out, mega-kick, mega-punch, mystical-fire, overheat, payback, power-swap, power-up-punch, protect, psychic, rage, rest, return, reversal, roar, rock-slide, rock-smash, rock-tomb, rollout, round, secret-power, sleep-talk, smack-down, snatch, snore, solar-beam, stone-edge, strength, substitute, sunny-day, superpower, swagger, tackle, taunt, thief, thrash, torment, toxic, trick, u-turn, uproar, will-o-wisp, work-up, zen-headbutt"
images/675.png,555,Darmanitan Zen Mode,Fire,Psychic,540,105,30,105,140,105,55,darmanitan-zen,"attract, belly-drum, bite, body-press, body-slam, brick-break, bulk-up, bulldoze, burning-jealousy, confide, dig, double-team, earthquake, ember, encore, endeavor, endure, expanding-force, facade, fire-blast, fire-fang, fire-punch, fire-spin, flame-charge, flamethrower, flare-blitz, fling, focus-blast, focus-energy, focus-punch, frustration, future-sight, giga-impact, grass-knot, guard-swap, gyro-ball, hammer-arm, headbutt, heat-wave, hidden-power, hyper-beam, incinerate, iron-defense, iron-head, laser-focus, lash-out, mega-kick, mega-punch, mystical-fire, overheat, payback, power-swap, power-up-punch, protect, psychic, rage, rest, return, reversal, roar, rock-slide, rock-smash, rock-tomb, rollout, round, secret-power, sleep-talk, smack-down, snatch, snore, solar-beam, stone-edge, strength, substitute, sunny-day, superpower, swagger, tackle, taunt, thief, thrash, torment, toxic, trick, u-turn, uproar, will-o-wisp, work-up, zen-headbutt"
images/676.png,555,Darmanitan Galarian Standard Mode,Ice,,480,105,140,55,30,55,95,darmanitan-standard,"attract, belly-drum, bite, body-press, body-slam, brick-break, bulk-up, bulldoze, burning-jealousy, confide, dig, double-team, earthquake, ember, encore, endeavor, endure, expanding-force, facade, fire-blast, fire-fang, fire-punch, fire-spin, flame-charge, flamethrower, flare-blitz, fling, focus-blast, focus-energy, focus-punch, frustration, future-sight, giga-impact, grass-knot, guard-swap, gyro-ball, hammer-arm, headbutt, heat-wave, hidden-power, hyper-beam, incinerate, iron-defense, iron-head, laser-focus, lash-out, mega-kick, mega-punch, mystical-fire, overheat, payback, power-swap, power-up-punch, protect, psychic, rage, rest, return, reversal, roar, rock-slide, rock-smash, rock-tomb, rollout, round, secret-power, sleep-talk, smack-down, snatch, snore, solar-beam, stone-edge, strength, substitute, sunny-day, superpower, swagger, tackle, taunt, thief, thrash, torment, toxic, trick, u-turn, uproar, will-o-wisp, work-up, zen-headbutt"
images/677.png,555,Darmanitan Galarian Zen Mode,Ice,Fire,540,105,160,55,30,55,135,darmanitan-zen,"attract, belly-drum, bite, body-press, body-slam, brick-break, bulk-up, bulldoze, burning-jealousy, confide, dig, double-team, earthquake, ember, encore, endeavor, endure, expanding-force, facade, fire-blast, fire-fang, fire-punch, fire-spin, flame-charge, flamethrower, flare-blitz, fling, focus-blast, focus-energy, focus-punch, frustration, future-sight, giga-impact, grass-knot, guard-swap, gyro-ball, hammer-arm, headbutt, heat-wave, hidden-power, hyper-beam, incinerate, iron-defense, iron-head, laser-focus, lash-out, mega-kick, mega-punch, mystical-fire, overheat, payback, power-swap, power-up-punch, protect, psychic, rage, rest, return, reversal, roar, rock-slide, rock-smash, rock-tomb, rollout, round, secret-power, sleep-talk, smack-down, snatch, snore, solar-beam, stone-edge, strength, substitute, sunny-day, superpower, swagger, tackle, taunt, thief, thrash, torment, toxic, trick, u-turn, uproar, will-o-wisp, work-up, zen-headbutt"
images/678.png,556,Maractus,Grass,,461,75,86,67,106,67,60,maractus,"absorb, acupressure, aerial-ace, after-you, assurance, attract, bounce, bullet-seed, confide, cotton-guard, cotton-spore, double-team, drain-punch, endeavor, endure, energy-ball, facade, frustration, giga-drain, grass-knot, grass-whistle, grassy-glide, grassy-terrain, growth, helping-hand, hidden-power, hyper-voice, ingrain, knock-off, leaf-storm, leech-seed, mega-drain, nature-power, needle-arm, peck, petal-blizzard, petal-dance, pin-missile, poison-jab, protect, rain-dance, rest, return, round, safeguard, screech, secret-power, seed-bomb, sleep-talk, snore, solar-beam, spikes, spiky-shield, substitute, sucker-punch, sunny-day, swagger, sweet-scent, synthesis, throat-chop, toxic, uproar, weather-ball, wood-hammer, worry-seed"
images/679.png,557,Dwebble,Bug,Rock,325,50,65,85,35,35,55,dwebble,"aerial-ace, attract, block, bug-bite, bulldoze, confide, counter, curse, cut, dig, double-team, earthquake, endure, facade, feint-attack, flail, frustration, fury-cutter, hidden-power, hone-claws, iron-defense, knock-off, nature-power, night-slash, poison-jab, protect, rest, return, rock-blast, rock-polish, rock-slide, rock-smash, rock-tomb, rock-wrecker, rototiller, round, sand-attack, sand-tomb, sandstorm, secret-power, shadow-claw, shell-smash, skitter-smack, slash, sleep-talk, smack-down, snore, solar-beam, spikes, stealth-rock, stone-edge, strength, struggle-bug, substitute, swagger, swords-dance, toxic, wide-guard, withdraw, x-scissor"
images/680.png,558,Crustle,Bug,Rock,485,70,105,125,65,75,45,crustle,"aerial-ace, attract, block, body-press, bug-bite, bulldoze, confide, cut, dig, double-team, earthquake, endure, facade, feint-attack, flail, frustration, fury-cutter, giga-impact, heavy-slam, hidden-power, hone-claws, hyper-beam, iron-defense, knock-off, meteor-beam, nature-power, poison-jab, protect, rest, return, rock-blast, rock-polish, rock-slide, rock-smash, rock-tomb, rock-wrecker, round, sand-attack, sand-tomb, sandstorm, secret-power, shadow-claw, shell-smash, skitter-smack, slash, sleep-talk, smack-down, snore, solar-beam, solar-blade, spikes, stealth-rock, stomping-tantrum, stone-edge, strength, struggle-bug, substitute, swagger, swords-dance, toxic, withdraw, x-scissor"
images/681.png,559,Scraggy,Dark,Fighting,348,50,75,70,35,70,48,scraggy,"acid-spray, amnesia, assurance, attract, beat-up, brick-break, bulk-up, chip-away, close-combat, coaching, confide, counter, crunch, curse, dark-pulse, detect, dig, double-edge, double-team, dragon-claw, dragon-dance, dragon-pulse, dragon-tail, drain-punch, dual-chop, encore, endeavor, endure, facade, fake-out, fake-tears, feint-attack, fire-punch, fling, focus-blast, focus-punch, foul-play, frustration, grass-knot, head-smash, headbutt, helping-hand, hidden-power, high-jump-kick, ice-punch, incinerate, iron-defense, iron-head, iron-tail, knock-off, lash-out, leer, low-kick, low-sweep, mega-kick, mega-punch, payback, poison-jab, power-up-punch, protect, quick-guard, rain-dance, rest, retaliate, return, revenge, roar, rock-climb, rock-slide, rock-smash, rock-tomb, round, sand-attack, scary-face, secret-power, sleep-talk, sludge-bomb, smack-down, snarl, snatch, snore, spite, stone-edge, strength, substitute, sunny-day, super-fang, swagger, take-down, taunt, tera-blast, thief, throat-chop, thunder-punch, torment, toxic, trailblaze, upper-hand, uproar, work-up, zen-headbutt"
images/682.png,560,Scrafty,Dark,Fighting,488,65,90,115,45,115,58,scrafty,"acid-spray, amnesia, assurance, attract, beat-up, body-slam, brick-break, bulk-up, chip-away, close-combat, coaching, confide, counter, crunch, curse, dark-pulse, detect, dig, double-edge, double-team, dragon-claw, dragon-dance, dragon-pulse, dragon-tail, drain-punch, dual-chop, encore, endeavor, endure, facade, fake-out, fake-tears, feint-attack, fire-punch, fling, focus-blast, focus-punch, foul-play, frustration, giga-impact, grass-knot, head-smash, headbutt, helping-hand, hidden-power, high-jump-kick, hyper-beam, ice-punch, incinerate, iron-defense, iron-head, iron-tail, knock-off, lash-out, leer, low-kick, low-sweep, mega-kick, mega-punch, metronome, outrage, payback, poison-jab, power-up-punch, protect, quick-guard, rain-dance, rest, retaliate, return, revenge, reversal, roar, rock-climb, rock-slide, rock-smash, rock-tomb, round, sand-attack, scary-face, secret-power, sleep-talk, sludge-bomb, smack-down, snarl, snatch, snore, spite, stone-edge, strength, substitute, sunny-day, super-fang, swagger, swords-dance, take-down, taunt, tera-blast, thief, throat-chop, thunder-punch, torment, toxic, trailblaze, upper-hand, uproar, work-up, zen-headbutt"
images/683.png,561,Sigilyph,Psychic,Flying,490,72,58,80,103,80,97,sigilyph,"aerial-ace, air-cutter, air-slash, ancient-power, attract, calm-mind, charge-beam, confide, confusion, cosmic-power, dark-pulse, dazzling-gleam, defog, double-team, dream-eater, dual-wingbeat, endure, energy-ball, expanding-force, facade, flash, flash-cannon, fly, frustration, future-sight, giga-impact, gravity, gust, heat-wave, hidden-power, hyper-beam, hypnosis, ice-beam, icy-wind, imprison, light-screen, magic-coat, magic-room, miracle-eye, mirror-move, pluck, power-swap, protect, psybeam, psych-up, psychic, psycho-cut, psycho-shift, psyshock, psywave, rain-dance, reflect, rest, return, roost, round, safeguard, secret-power, shadow-ball, shock-wave, signal-beam, skill-swap, sky-attack, sleep-talk, smack-down, snore, solar-beam, speed-swap, steel-wing, stored-power, substitute, swagger, swift, synchronoise, tailwind, telekinesis, thief, thunder-wave, toxic, trick, trick-room, whirlwind, zen-headbutt"
images/684.png,562,Yamask,Ghost,,303,38,30,85,55,65,30,yamask,"after-you, ally-switch, astonish, attract, block, calm-mind, confide, crafty-shield, curse, dark-pulse, destiny-bond, disable, double-team, dream-eater, embargo, endure, energy-ball, facade, fake-tears, flash, frustration, grudge, guard-split, haze, heal-block, hex, hidden-power, imprison, infestation, iron-defense, knock-off, magic-coat, mean-look, memento, nasty-plot, night-shade, nightmare, ominous-wind, pain-split, payback, poltergeist, power-split, protect, psych-up, psychic, rain-dance, rest, return, role-play, round, safeguard, secret-power, shadow-ball, shock-wave, skill-swap, sleep-talk, snatch, snore, spite, substitute, swagger, telekinesis, thief, toxic, toxic-spikes, trick, trick-room, will-o-wisp, wonder-room, zen-headbutt"
images/685.png,562,Yamask Galarian Yamask,Ground,Ghost,303,38,55,85,30,65,30,yamask,"after-you, ally-switch, astonish, attract, block, calm-mind, confide, crafty-shield, curse, dark-pulse, destiny-bond, disable, double-team, dream-eater, embargo, endure, energy-ball, facade, fake-tears, flash, frustration, grudge, guard-split, haze, heal-block, hex, hidden-power, imprison, infestation, iron-defense, knock-off, magic-coat, mean-look, memento, nasty-plot, night-shade, nightmare, ominous-wind, pain-split, payback, poltergeist, power-split, protect, psych-up, psychic, rain-dance, rest, return, role-play, round, safeguard, secret-power, shadow-ball, shock-wave, skill-swap, sleep-talk, snatch, snore, spite, substitute, swagger, telekinesis, thief, toxic, toxic-spikes, trick, trick-room, will-o-wisp, wonder-room, zen-headbutt"
